date,stationId,code,value
2024-04-21 23:00:00.000000 UTC,k56,PMtot,74.63314217171718
2023-01-11 14:00:00.000000 UTC,k56,PMtot,31.54735260942761
2022-01-31 18:00:00.000000 UTC,k57,PMtot,0.0012685
2022-05-15 13:00:00.000000 UTC,k58,PMtot,10.671272727272727
2023-05-29 00:00:00.000000 UTC,k25,CO,569.74
2022-03-13 06:00:00.000000 UTC,k26,CO,20.553
2023-06-26 06:00:00.000000 UTC,k28,CO,750.3716666666669
2022-11-28 07:00:00.000000 UTC,k55,CO,428.8883175294621
2022-02-19 14:00:00.000000 UTC,k56,CO,1972.786832210602
2023-01-08 00:00:00.000000 UTC,k57,CO,39.45161111111112
2024-01-24 04:00:00.000000 UTC,k57,CO,1224.828888888889
2023-11-17 19:00:00.000000 UTC,k59,CO,762.4477777777776
2022-04-13 07:00:00.000000 UTC,k60,CO,181.2315
2022-01-31 12:00:00.000000 UTC,k97,CO,10.6265
2022-05-05 01:00:00.000000 UTC,k26,NO,6.753500000000001
2023-08-20 21:00:00.000000 UTC,k26,NO,60.06866666666668
2022-06-29 22:00:00.000000 UTC,k27,NO,5.567
2023-06-27 19:00:00.000000 UTC,k27,NO,2.0424999999999995
2022-01-03 03:00:00.000000 UTC,k27,NO,2.5055
2022-10-07 13:00:00.000000 UTC,k28,NO,16.532999999999998
2023-12-05 03:00:00.000000 UTC,k55,NO,27.322037344449672
2023-03-21 18:00:00.000000 UTC,k55,NO,1.0225746549760932
2023-11-09 15:00:00.000000 UTC,k56,NO,0.5339014347503656
2023-03-28 11:00:00.000000 UTC,k56,NO,0.4969185813783965
2022-04-30 00:00:00.000000 UTC,k58,NO,1.2045714137490549
2023-03-14 04:00:00.000000 UTC,k58,NO,1.250678329867424
2024-03-04 06:00:00.000000 UTC,k58,NO,0.9316679751184804
2022-10-04 22:00:00.000000 UTC,k58,NO,1.2362542347681569
2022-07-30 14:00:00.000000 UTC,k59,NO,13.5205
2024-02-05 17:00:00.000000 UTC,k59,NO,3.145611111111111
2022-10-18 01:00:00.000000 UTC,k59,NO,2.7549999999999994
2022-05-21 19:00:00.000000 UTC,k97,NO,4.395
2023-10-11 02:00:00.000000 UTC,k27,NO2,12.072333333333331
2023-02-22 12:00:00.000000 UTC,k28,NO2,89.99038888888887
2022-11-01 22:00:00.000000 UTC,k55,NO2,0.632533780668437
2022-11-04 15:00:00.000000 UTC,k56,NO2,0.9246557181031676
2022-12-27 10:00:00.000000 UTC,k58,NO2,0.5639160933770173
2024-02-08 16:00:00.000000 UTC,k59,NO2,16.932333333333332
2023-09-22 12:00:00.000000 UTC,k60,NO2,80.74933333333331
2022-04-23 22:00:00.000000 UTC,k97,NO2,50.86300000000001
2022-04-11 23:00:00.000000 UTC,k28,SO2,0.578
2023-03-21 10:00:00.000000 UTC,k55,SO2,0.0
2023-11-13 08:00:00.000000 UTC,k56,SO2,2.9218421641668586
2023-06-30 04:00:00.000000 UTC,k59,SO2,44.97877777777778
2024-04-14 02:00:00.000000 UTC,k59,SO2,102.17961111111111
2022-11-15 11:00:00.000000 UTC,k60,SO2,2.668
2023-11-22 09:00:00.000000 UTC,k26,PM10,28.201111111111107
2023-02-15 03:00:00.000000 UTC,27423,PM2.5,7.666666666666667
2023-09-30 04:00:00.000000 UTC,43241,PM2.5,48.66666666666666
2023-10-25 05:00:00.000000 UTC,65242,PM2.5,10.0
2022-12-16 08:00:00.000000 UTC,30960812,PM2.5,81.0
2023-12-21 03:00:00.000000 UTC,37917495,PM2.5,149.33333333333334
2023-03-09 17:00:00.000000 UTC,38834077,PM2.5,69.25
2023-01-14 10:00:00.000000 UTC,39168240,PM2.5,164.0
2023-05-31 10:00:00.000000 UTC,39168240,PM2.5,30.0
2023-08-08 13:00:00.000000 UTC,39379024,PM2.5,27.33333333333333
2023-03-21 16:00:00.000000 UTC,609935dec9348052e0c5dadd,PM2.5,106.0
2023-04-21 21:00:00.000000 UTC,60ec15213fdcd35938ff8c4e,PM2.5,94.0
2022-12-25 08:00:00.000000 UTC,60ec15213fdcd35938ff8c6a,PM2.5,151.0
2023-03-31 22:00:00.000000 UTC,60ec15213fdcd35938ff8cce,PM2.5,89.0
2023-02-17 11:00:00.000000 UTC,60ec15213fdcd35938ff8cce,PM2.5,94.0
2023-04-25 08:00:00.000000 UTC,60ec15223fdcd35938ff8cf0,PM2.5,47.0
2023-03-29 00:00:00.000000 UTC,60ec15223fdcd35938ff8cfc,PM2.5,165.0
2023-04-19 02:00:00.000000 UTC,60ec15223fdcd35938ff8d7c,PM2.5,0.0
2023-03-21 15:00:00.000000 UTC,60ec15223fdcd35938ff8da6,PM2.5,91.0
2023-04-22 06:00:00.000000 UTC,60ec15233fdcd35938ff8dde,PM2.5,3.0
2023-04-30 21:00:00.000000 UTC,k58,PMtot,0.0
2023-05-07 22:00:00.000000 UTC,k58,PMtot,100.52978333333334
2023-03-12 00:00:00.000000 UTC,2,PM2.5,60.0
2020-11-27 06:00:00.000000 UTC,s1,PM2.5,192.0
2021-02-24 11:00:00.000000 UTC,s1,PM2.5,155.0
2021-01-20 15:00:00.000000 UTC,s3,PM2.5,31.0
2022-01-04 00:00:00.000000 UTC,s5,PM2.5,30.69
2021-01-18 08:00:00.000000 UTC,s5,PM2.5,45.43
2021-01-05 05:00:00.000000 UTC,s7,PM2.5,3.56
2021-04-01 19:00:00.000000 UTC,s7,PM2.5,4.38
2023-06-26 01:00:00.000000 UTC,k25,PM2.5,0.7723333333333332
2023-09-19 00:00:00.000000 UTC,k26,PM2.5,6.878444444444445
2023-03-23 02:00:00.000000 UTC,k26,PM2.5,31.49155555555555
2021-02-24 08:00:00.000000 UTC,k26,PM2.5,48.0
2022-04-17 22:00:00.000000 UTC,k26,PM2.5,61.882
2020-09-13 20:00:00.000000 UTC,k27,PM2.5,19.0
2021-02-20 01:00:00.000000 UTC,k27,PM2.5,18.0
2023-07-09 19:00:00.000000 UTC,k27,PM2.5,8.347444444444443
2021-09-25 06:00:00.000000 UTC,k28,PM2.5,8.9435
2021-01-02 15:00:00.000000 UTC,k55,PM2.5,11.0
2023-04-23 14:00:00.000000 UTC,k57,PM2.5,1.1232777777777778
2021-05-07 18:00:00.000000 UTC,k58,PM2.5,36.35422333333334
2021-08-25 15:00:00.000000 UTC,k58,PM2.5,0.0008954545454545
2022-04-25 02:00:00.000000 UTC,k58,PM2.5,44.73760782828284
2022-11-16 00:00:00.000000 UTC,k59,PM2.5,7.9994999999999985
2023-01-22 22:00:00.000000 UTC,k97,PM2.5,1.2882222222222222
2023-12-29 09:00:00.000000 UTC,27193,PM2.5,74.33333333333333
2023-02-14 21:00:00.000000 UTC,27193,PM2.5,162.33333333333334
2022-12-27 10:00:00.000000 UTC,43241,PM2.5,62.66666666666666
2024-04-20 23:00:00.000000 UTC,34703847,PM2.5,78.0
2023-03-21 18:00:00.000000 UTC,37380840,PM2.5,157.33333333333334
2023-10-02 04:00:00.000000 UTC,38834077,PM2.5,43.66666666666666
2023-01-17 04:00:00.000000 UTC,39168240,PM2.5,162.66666666666666
2023-03-10 23:00:00.000000 UTC,609935ddc9348052e0c5da5f,PM2.5,18.0
2023-01-30 09:00:00.000000 UTC,60ec15213fdcd35938ff8c08,PM2.5,147.0
2023-02-14 16:00:00.000000 UTC,60ec15213fdcd35938ff8c4a,PM2.5,153.0
2023-04-28 08:00:00.000000 UTC,60ec15213fdcd35938ff8cac,PM2.5,57.0
2023-01-15 14:00:00.000000 UTC,60ec15213fdcd35938ff8cae,PM2.5,134.0
2022-12-22 19:00:00.000000 UTC,60ec15223fdcd35938ff8ce8,PM2.5,103.0
2023-04-12 15:00:00.000000 UTC,60ec15223fdcd35938ff8da8,PM2.5,41.0
2023-09-05 22:00:00.000000 UTC,k25,PMtot,0.0009487222222222
2023-05-10 05:00:00.000000 UTC,k56,PMtot,17.080390639730638
2022-12-28 02:00:00.000000 UTC,k57,PMtot,0.0010645555555555
2022-07-08 11:00:00.000000 UTC,k58,PMtot,16.3801625
2024-03-31 10:00:00.000000 UTC,27173,PM2.5,9.33333333333333
2024-01-01 17:00:00.000000 UTC,27297,PM2.5,177.25
2023-06-17 21:00:00.000000 UTC,30960812,PM2.5,93.66666666666669
2023-01-13 23:00:00.000000 UTC,36200067,PM2.5,161.0
2022-12-26 10:00:00.000000 UTC,36671067,PM2.5,250.5
2023-01-17 05:00:00.000000 UTC,36671067,PM2.5,175.0
2023-01-10 10:00:00.000000 UTC,37917495,PM2.5,101.0
2023-05-04 03:00:00.000000 UTC,37917495,PM2.5,60.333333333333336
2023-12-16 01:00:00.000000 UTC,39379024,PM2.5,165.33333333333334
2022-12-16 07:00:00.000000 UTC,60ec151f3fdcd35938ff8b1c,PM2.5,174.0
2023-01-26 11:00:00.000000 UTC,60ec15203fdcd35938ff8bfe,PM2.5,153.0
2023-01-23 20:00:00.000000 UTC,60ec15213fdcd35938ff8c08,PM2.5,140.0
2023-04-13 23:00:00.000000 UTC,60ec15213fdcd35938ff8c4e,PM2.5,59.0
2023-04-29 23:00:00.000000 UTC,60ec15213fdcd35938ff8c5c,PM2.5,30.0
2023-04-19 02:00:00.000000 UTC,60ec15213fdcd35938ff8cc6,PM2.5,53.0
2022-12-13 12:00:00.000000 UTC,60ec15223fdcd35938ff8cec,PM2.5,170.0
2023-04-15 11:00:00.000000 UTC,60ec15223fdcd35938ff8cf0,PM2.5,35.0
2022-07-08 01:00:00.000000 UTC,k55,PMtot,23.23200227272727
2023-05-04 20:00:00.000000 UTC,2,PM2.5,30.0
2023-10-01 16:00:00.000000 UTC,9,PM2.5,104.66666666666669
2021-01-09 13:00:00.000000 UTC,s1,PM2.5,192.0
2021-04-15 22:00:00.000000 UTC,s6,PM2.5,41.06
2023-02-02 09:00:00.000000 UTC,109,PM2.5,251.0
2023-01-09 07:00:00.000000 UTC,109,PM2.5,37.66666666666666
2022-03-17 05:00:00.000000 UTC,k25,PM2.5,20.0415
2021-11-16 16:00:00.000000 UTC,k25,PM2.5,27.675
2021-02-06 14:00:00.000000 UTC,k25,PM2.5,215.0
2022-03-14 20:00:00.000000 UTC,k26,PM2.5,21.6945
2022-07-09 14:00:00.000000 UTC,k26,PM2.5,0.796
2021-04-02 09:00:00.000000 UTC,k27,PM2.5,4.972
2020-07-15 16:00:00.000000 UTC,k27,PM2.5,11.0
2023-11-28 19:00:00.000000 UTC,k27,PM2.5,8.820277777777777
2022-09-13 01:00:00.000000 UTC,k56,PM2.5,13.150950252525254
2022-10-25 10:00:00.000000 UTC,k57,PM2.5,1.399
2021-01-02 23:00:00.000000 UTC,k57,PM2.5,2.0
2020-11-29 22:00:00.000000 UTC,k58,PM2.5,39.0
2023-04-24 13:00:00.000000 UTC,k58,PM2.5,335.0
2021-09-07 20:00:00.000000 UTC,k58,PM2.5,0.0013431818181818
2021-08-05 21:00:00.000000 UTC,k58,PM2.5,25.75455176767677
2023-10-02 08:00:00.000000 UTC,k59,PM2.5,1.8692777777777776
2022-10-23 04:00:00.000000 UTC,k59,PM2.5,33.60966666666667
2022-12-27 22:00:00.000000 UTC,k59,PM2.5,117.463
2022-09-10 08:00:00.000000 UTC,k60,PM2.5,34.997
2023-08-06 19:00:00.000000 UTC,k97,PM2.5,0.4375555555555555
2020-12-11 12:00:00.000000 UTC,k97,PM2.5,80.0
2023-10-25 20:00:00.000000 UTC,27297,PM2.5,65.66666666666667
2024-01-28 19:00:00.000000 UTC,27297,PM2.5,150.66666666666666
2022-12-12 12:00:00.000000 UTC,27423,PM2.5,181.66666666666663
2023-01-13 17:00:00.000000 UTC,36200067,PM2.5,148.66666666666666
2023-04-15 12:00:00.000000 UTC,37380840,PM2.5,51.66666666666666
2023-04-19 17:00:00.000000 UTC,37917495,PM2.5,90.33333333333333
2023-11-30 21:00:00.000000 UTC,37917495,PM2.5,97.66666666666669
2022-12-30 17:00:00.000000 UTC,39168240,PM2.5,160.66666666666666
2023-01-11 20:00:00.000000 UTC,609935ddc9348052e0c5da5f,PM2.5,3.0
2022-12-25 12:00:00.000000 UTC,60ec151f3fdcd35938ff8aae,PM2.5,126.0
2023-05-10 06:00:00.000000 UTC,60ec15203fdcd35938ff8bfa,PM2.5,57.0
2023-04-10 04:00:00.000000 UTC,60ec15213fdcd35938ff8c08,PM2.5,21.0
2023-04-29 05:00:00.000000 UTC,60ec15213fdcd35938ff8c6a,PM2.5,43.0
2023-04-03 08:00:00.000000 UTC,60ec15213fdcd35938ff8cae,PM2.5,32.0
2023-02-20 01:00:00.000000 UTC,60ec15223fdcd35938ff8ce8,PM2.5,0.0
2023-04-14 17:00:00.000000 UTC,60ec15223fdcd35938ff8d04,PM2.5,53.0
2023-04-02 08:00:00.000000 UTC,60ec15223fdcd35938ff8d9a,PM2.5,3.0
2023-04-02 19:00:00.000000 UTC,60ec15223fdcd35938ff8da6,PM2.5,105.0
2023-10-31 16:00:00.000000 UTC,k25,PMtot,0.0006659999999999
2023-04-01 21:00:00.000000 UTC,k56,PMtot,0.0
2024-04-01 13:00:00.000000 UTC,k58,PMtot,0.0
2022-10-10 13:00:00.000000 UTC,k60,PMtot,0.0033956666666666
2023-01-30 21:00:00.000000 UTC,2,PM2.5,181.66666666666663
2020-12-23 18:00:00.000000 UTC,s3,PM2.5,225.0
2021-09-21 12:00:00.000000 UTC,s6,PM2.5,12.28
2024-05-01 05:00:00.000000 UTC,109,PM2.5,18.33333333333333
2020-08-03 15:00:00.000000 UTC,k25,PM2.5,9.0
2021-10-20 23:00:00.000000 UTC,k26,PM2.5,146.327
2021-01-11 13:00:00.000000 UTC,k26,PM2.5,56.0
2022-11-21 15:00:00.000000 UTC,k27,PM2.5,5.7575
2020-08-02 13:00:00.000000 UTC,k28,PM2.5,8.0
2023-06-10 13:00:00.000000 UTC,k57,PM2.5,1.1826666666666668
2023-05-23 20:00:00.000000 UTC,k57,PM2.5,1.151333333333333
2022-09-23 04:00:00.000000 UTC,k58,PM2.5,16.405309090909093
2023-04-14 03:00:00.000000 UTC,k58,PM2.5,198.28365681818187
2023-03-10 17:00:00.000000 UTC,k59,PM2.5,0.4522777777777777
2023-07-28 21:00:00.000000 UTC,k59,PM2.5,11.354555555555551
2020-12-22 17:00:00.000000 UTC,k59,PM2.5,63.0
2020-10-20 01:00:00.000000 UTC,k59,PM2.5,79.0
2021-06-30 08:00:00.000000 UTC,k60,PM2.5,1.6045
2022-04-16 10:00:00.000000 UTC,k60,PM2.5,23.247
2023-07-19 17:00:00.000000 UTC,k97,PM2.5,4.945499999999998
2023-02-19 09:00:00.000000 UTC,k97,PM2.5,1.2616111111111112
2023-10-06 23:00:00.000000 UTC,27297,PM2.5,62.66666666666666
2023-04-15 20:00:00.000000 UTC,43241,PM2.5,35.333333333333336
2023-12-02 20:00:00.000000 UTC,65242,PM2.5,42.66666666666666
2024-03-17 02:00:00.000000 UTC,30369354,PM2.5,161.33333333333334
2023-06-23 05:00:00.000000 UTC,30960812,PM2.5,66.0
2024-02-15 14:00:00.000000 UTC,39168240,PM2.5,165.0
2023-08-22 09:00:00.000000 UTC,39379024,PM2.5,68.0
2023-01-25 15:00:00.000000 UTC,39379024,PM2.5,209.33333333333331
2023-03-24 15:00:00.000000 UTC,609935dec9348052e0c5da7f,PM2.5,84.0
2023-04-14 03:00:00.000000 UTC,609935dec9348052e0c5da7f,PM2.5,30.0
2023-02-18 23:00:00.000000 UTC,60ec151f3fdcd35938ff8aa8,PM2.5,109.0
2023-02-03 18:00:00.000000 UTC,60ec15213fdcd35938ff8c60,PM2.5,173.0
2023-02-21 07:00:00.000000 UTC,60ec15213fdcd35938ff8c66,PM2.5,280.0
2023-05-11 17:00:00.000000 UTC,60ec15213fdcd35938ff8cac,PM2.5,60.0
2023-02-26 17:00:00.000000 UTC,60ec15213fdcd35938ff8cc4,PM2.5,80.0
2023-01-27 00:00:00.000000 UTC,60ec15223fdcd35938ff8d04,PM2.5,170.0
2023-03-08 02:00:00.000000 UTC,60ec15223fdcd35938ff8d7c,PM2.5,17.0
2023-02-24 23:00:00.000000 UTC,60ec15233fdcd35938ff8de2,PM2.5,265.0
2023-06-14 00:00:00.000000 UTC,k25,PMtot,0.0476935
2023-06-17 12:00:00.000000 UTC,k60,PMtot,0.0120830555555555
2021-12-17 19:00:00.000000 UTC,k60,PMtot,0.265239
2024-05-04 08:00:00.000000 UTC,k97,PM10,0.433
2023-04-15 00:00:00.000000 UTC,k97,PM10,0.5221666666666666
2023-08-21 04:00:00.000000 UTC,k97,PM10,0.433
2022-04-17 09:00:00.000000 UTC,k97,PM10,23.30466666666667
2023-04-15 05:00:00.000000 UTC,2,PM2.5,27.666666666666668
2020-09-15 15:00:00.000000 UTC,s3,PM2.5,11.0
2020-06-26 20:00:00.000000 UTC,s3,PM2.5,7.0
2021-12-05 08:00:00.000000 UTC,s5,PM2.5,27.25
2021-10-14 05:00:00.000000 UTC,s8,PM2.5,30.55
2022-11-11 11:00:00.000000 UTC,k25,PM2.5,0.1055
2022-06-17 15:00:00.000000 UTC,k27,PM2.5,4.411999999999999
2024-02-16 00:00:00.000000 UTC,k27,PM2.5,8.145611111111112
2022-03-10 07:00:00.000000 UTC,k27,PM2.5,3.242
2023-01-31 23:00:00.000000 UTC,k28,PM2.5,0.6573333333333333
2022-12-01 17:00:00.000000 UTC,k28,PM2.5,1.3135
2022-02-08 15:00:00.000000 UTC,k56,PM2.5,78.8785484848485
2020-09-22 17:00:00.000000 UTC,k56,PM2.5,0.0
2021-07-10 17:00:00.000000 UTC,k57,PM2.5,9.625
2020-10-16 14:00:00.000000 UTC,k57,PM2.5,1.0
2021-01-09 03:00:00.000000 UTC,k57,PM2.5,2.0
2024-02-21 04:00:00.000000 UTC,k57,PM2.5,0.7636666666666667
2022-08-29 11:00:00.000000 UTC,k57,PM2.5,1.081
2022-12-14 12:00:00.000000 UTC,k59,PM2.5,83.35966666666667
2022-09-14 22:00:00.000000 UTC,k60,PM2.5,9.084
2024-01-30 22:00:00.000000 UTC,27173,PM2.5,148.0
2023-04-17 00:00:00.000000 UTC,27193,PM2.5,17.333333333333336
2023-04-25 15:00:00.000000 UTC,27297,PM2.5,36.66666666666666
2024-02-22 06:00:00.000000 UTC,43241,PM2.5,24.666666666666668
2023-04-05 17:00:00.000000 UTC,43241,PM2.5,96.0
2024-05-04 04:00:00.000000 UTC,30369354,PM2.5,29.0
2023-04-12 05:00:00.000000 UTC,30960812,PM2.5,71.33333333333333
2023-07-26 04:00:00.000000 UTC,34703847,PM2.5,52.66666666666666
2023-04-09 17:00:00.000000 UTC,37380840,PM2.5,45.0
2024-01-25 13:00:00.000000 UTC,37917495,PM2.5,167.33333333333334
2023-08-31 02:00:00.000000 UTC,39379024,PM2.5,34.666666666666664
2022-12-15 10:00:00.000000 UTC,609935dec9348052e0c5db1d,PM2.5,198.0
2023-01-08 12:00:00.000000 UTC,60ec151f3fdcd35938ff8aa8,PM2.5,154.0
2023-04-23 14:00:00.000000 UTC,60ec151f3fdcd35938ff8aa8,PM2.5,59.0
2023-02-17 15:00:00.000000 UTC,60ec15223fdcd35938ff8d9a,PM2.5,156.0
2023-04-01 21:00:00.000000 UTC,60ec15223fdcd35938ff8d9e,PM2.5,135.0
2023-04-01 03:00:00.000000 UTC,60ec15223fdcd35938ff8da8,PM2.5,52.0
2023-04-24 01:00:00.000000 UTC,k25,PMtot,0.0900019444444444
2023-07-27 09:00:00.000000 UTC,k57,PMtot,0.0011317777777777
2023-01-29 20:00:00.000000 UTC,k58,PMtot,354.73500256734013
2022-12-05 19:00:00.000000 UTC,k97,PM10,2.078
2022-05-04 18:00:00.000000 UTC,k97,PM10,20.053500000000003
2023-09-02 22:00:00.000000 UTC,k97,PM10,0.483888888888889
2023-03-05 19:00:00.000000 UTC,k97,PM10,0.9446666666666664
2022-07-30 11:00:00.000000 UTC,k97,PM10,6.495666666666666
2023-03-13 18:00:00.000000 UTC,2,PM2.5,80.33333333333333
2020-07-22 09:00:00.000000 UTC,s1,PM2.5,53.0
2023-10-09 17:00:00.000000 UTC,k25,PM2.5,0.7955555555555555
2020-08-24 16:00:00.000000 UTC,k25,PM2.5,41.0
2021-02-17 07:00:00.000000 UTC,k26,PM2.5,147.0
2023-08-24 04:00:00.000000 UTC,k26,PM2.5,4.077388888888888
2021-11-07 06:00:00.000000 UTC,k26,PM2.5,47.128
2023-09-23 07:00:00.000000 UTC,k26,PM2.5,2.4106666666666667
2022-08-08 13:00:00.000000 UTC,k27,PM2.5,4.858666666666665
2022-11-24 05:00:00.000000 UTC,k27,PM2.5,28.707
2021-05-28 04:00:00.000000 UTC,k55,PM2.5,0.0
2021-03-07 14:00:00.000000 UTC,k55,PM2.5,21.0
2023-08-08 20:00:00.000000 UTC,k57,PM2.5,1.0760555555555555
2024-04-07 02:00:00.000000 UTC,k57,PM2.5,1.1196666666666668
2022-12-04 04:00:00.000000 UTC,k59,PM2.5,63.55
2021-04-22 00:00:00.000000 UTC,k59,PM2.5,10.373
2020-07-21 01:00:00.000000 UTC,k59,PM2.5,15.0
2021-03-05 02:00:00.000000 UTC,k60,PM2.5,94.0
2024-02-11 02:00:00.000000 UTC,27173,PM2.5,19.75
2023-07-31 15:00:00.000000 UTC,27193,PM2.5,2.0
2023-01-13 00:00:00.000000 UTC,27193,PM2.5,108.33333333333331
2023-11-15 03:00:00.000000 UTC,27193,PM2.5,70.0
2023-03-26 03:00:00.000000 UTC,27423,PM2.5,52.66666666666666
2023-11-16 00:00:00.000000 UTC,65242,PM2.5,11.666666666666666
2023-07-23 12:00:00.000000 UTC,65242,PM2.5,47.0
2023-04-30 13:00:00.000000 UTC,30960812,PM2.5,9.333333333333332
2023-11-12 07:00:00.000000 UTC,30960812,PM2.5,0.0
2023-05-02 15:00:00.000000 UTC,39168240,PM2.5,35.0
2024-03-01 03:00:00.000000 UTC,39168240,PM2.5,154.33333333333334
2023-03-26 20:00:00.000000 UTC,39379024,PM2.5,129.33333333333334
2023-10-29 10:00:00.000000 UTC,k25,PMtot,0.0006549999999999
2022-05-14 06:00:00.000000 UTC,k56,PMtot,10.164628030303032
2022-03-07 16:00:00.000000 UTC,k57,PMtot,0.0013
2022-12-13 21:00:00.000000 UTC,k60,PMtot,0.0011975555555555
2022-07-15 19:00:00.000000 UTC,k60,PMtot,0.0057653333333333
2023-06-11 05:00:00.000000 UTC,k60,PMtot,0.0142760555555555
2023-04-05 07:00:00.000000 UTC,k60,PMtot,0.0011363333333333
2022-06-07 18:00:00.000000 UTC,k26,CO,38.2865
2024-04-14 20:00:00.000000 UTC,k27,CO,10.874055555555556
2023-07-14 11:00:00.000000 UTC,k27,CO,60.697944444444445
2024-05-02 14:00:00.000000 UTC,k28,CO,756.895
2022-09-13 00:00:00.000000 UTC,k28,CO,749.4566666666667
2023-05-03 21:00:00.000000 UTC,k55,CO,706.6993887233161
2022-06-14 19:00:00.000000 UTC,k56,CO,418.3951442123024
2023-05-24 14:00:00.000000 UTC,k56,CO,524.106492706727
2023-08-06 21:00:00.000000 UTC,k59,CO,688.2983333333333
2022-06-15 22:00:00.000000 UTC,k60,CO,483.1606666666666
2022-12-23 06:00:00.000000 UTC,k60,CO,668.9888888888888
2022-10-09 11:00:00.000000 UTC,k97,CO,10.1995
2021-12-04 06:00:00.000000 UTC,k25,NO,34.3925
2022-05-10 04:00:00.000000 UTC,k27,NO,2.3663333333333334
2023-09-29 17:00:00.000000 UTC,k27,NO,3.160333333333333
2022-06-20 21:00:00.000000 UTC,k28,NO,9.1795
2023-07-26 14:00:00.000000 UTC,k55,NO,3.2575509768089232
2022-03-31 22:00:00.000000 UTC,k56,NO,138.42286738825848
2022-03-04 11:00:00.000000 UTC,k56,NO,80.5658279909865
2023-02-11 22:00:00.000000 UTC,k56,NO,0.7081262155585075
2022-05-25 16:00:00.000000 UTC,k57,NO,1.5240000000000002
2023-02-21 06:00:00.000000 UTC,k57,NO,44.539333333333325
2023-01-20 22:00:00.000000 UTC,k57,NO,0.7198333333333334
2022-05-08 14:00:00.000000 UTC,k58,NO,1.110711417779164
2023-04-18 01:00:00.000000 UTC,k59,NO,3.3346666666666667
2022-11-01 20:00:00.000000 UTC,k60,NO,62.3965
2022-12-08 18:00:00.000000 UTC,k60,NO,45.184000000000005
2024-04-14 17:00:00.000000 UTC,k60,NO,12.1215
2022-06-25 06:00:00.000000 UTC,k60,NO,4.82
2022-03-18 22:00:00.000000 UTC,k25,NO2,44.551
2022-10-29 22:00:00.000000 UTC,k26,NO2,311.5
2022-08-11 20:00:00.000000 UTC,k26,NO2,125.696
2022-09-21 18:00:00.000000 UTC,k26,NO2,154.247
2024-02-09 03:00:00.000000 UTC,k27,NO2,18.94111111111111
2023-01-21 11:00:00.000000 UTC,k27,NO2,129.10861111111114
2023-06-19 02:00:00.000000 UTC,k27,NO2,14.94338888888889
2022-11-23 20:00:00.000000 UTC,k28,NO2,79.5495
2024-01-26 09:00:00.000000 UTC,k56,NO2,1.0281003266736113
2021-12-28 03:00:00.000000 UTC,k56,NO2,38.68161046544344
2023-01-08 16:00:00.000000 UTC,k57,NO2,1.0743333333333331
2023-10-25 09:00:00.000000 UTC,k57,NO2,0.4086111111111111
2021-12-29 13:00:00.000000 UTC,k58,NO2,1.0379055638097106
2023-06-17 00:00:00.000000 UTC,k60,NO2,98.13572222222224
2023-07-01 17:00:00.000000 UTC,k25,SO2,2.1057222222222225
2023-12-29 03:00:00.000000 UTC,k26,SO2,0.085
2023-04-10 00:00:00.000000 UTC,k26,SO2,0.0839999999999999
2022-12-17 00:00:00.000000 UTC,k27,SO2,0.0
2023-03-26 06:00:00.000000 UTC,k28,SO2,0.546611111111111
2023-10-25 01:00:00.000000 UTC,k55,SO2,0.0
2023-01-30 22:00:00.000000 UTC,k58,SO2,47.12513173521808
2021-12-25 10:00:00.000000 UTC,k58,SO2,11.131747341284417
2022-08-18 21:00:00.000000 UTC,k58,SO2,35.87542326816118
2023-02-16 13:00:00.000000 UTC,k59,SO2,44.97638888888889
2021-12-13 01:00:00.000000 UTC,k25,PM10,149.6055
2022-10-03 12:00:00.000000 UTC,k25,PM10,0.783
2022-05-05 20:00:00.000000 UTC,k26,PM10,13.759
2022-01-16 04:00:00.000000 UTC,k55,PM10,17.602586363636366
2023-01-27 06:00:00.000000 UTC,k56,PM10,10.240498653198651
2023-04-22 07:00:00.000000 UTC,k58,PM10,59.494656860269366
2023-06-19 06:00:00.000000 UTC,k59,PM10,74.24799999999999
2022-05-04 12:00:00.000000 UTC,k59,PM10,17.519
2023-08-24 15:00:00.000000 UTC,k97,PM10,0.433
2023-05-19 19:00:00.000000 UTC,k97,PM10,19.3205
2021-08-01 03:00:00.000000 UTC,s6,PM2.5,6.84
2021-09-07 22:00:00.000000 UTC,s8,PM2.5,9.62
2024-02-01 08:00:00.000000 UTC,109,PM2.5,62.0
2024-04-30 10:00:00.000000 UTC,109,PM2.5,58.66666666666666
2020-09-15 13:00:00.000000 UTC,k27,PM2.5,7.0
2021-12-09 08:00:00.000000 UTC,k27,PM2.5,4.2975
2022-07-04 17:00:00.000000 UTC,k27,PM2.5,6.9825
2024-01-16 01:00:00.000000 UTC,k27,PM2.5,12.090222222222224
2021-01-04 18:00:00.000000 UTC,k28,PM2.5,102.0
2020-08-04 09:00:00.000000 UTC,k28,PM2.5,24.0
2023-10-21 03:00:00.000000 UTC,k28,PM2.5,1.074222222222222
2020-07-29 18:00:00.000000 UTC,k28,PM2.5,7.0
2023-04-11 19:00:00.000000 UTC,k28,PM2.5,1.3444444444444443
2020-09-22 18:00:00.000000 UTC,k56,PM2.5,0.0
2023-04-27 09:00:00.000000 UTC,k56,PM2.5,28.519171969696973
2021-10-02 21:00:00.000000 UTC,k57,PM2.5,45.6145
2022-12-21 05:00:00.000000 UTC,k57,PM2.5,3.592166666666667
