date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,cloud_cover,wind_speed_10m,wind_speed_100m
2024-01-13 14:00:00+00:00,74.0,49.2,1513.0,54.8,178.7,43.0,5.2225,53.04257,-3.5774999,0.0,35.1,0.7,1.3000001
2024-01-13 15:00:00+00:00,75.4,50.3,1551.0,54.0,189.7,42.0,5.7225,50.663326,-3.7275,0.0,55.800003,0.8062258,0.4
2024-01-13 16:00:00+00:00,69.4,45.8,1447.0,53.5,174.3,42.0,5.0225,52.395565,-3.9275,0.1,64.5,1.4560219,1.118034
2024-01-13 17:00:00+00:00,63.1,41.3,1265.0,52.7,145.0,43.0,1.9725001,66.68405,-3.5774999,0.0,33.0,2.4041631,4.9497476
2024-01-13 18:00:00+00:00,53.6,34.6,1089.0,50.2,118.3,46.0,3.1725001,58.766697,-4.1275,0.0,30.000002,0.84852815,1.2
2024-01-13 19:00:00+00:00,44.5,28.1,934.0,43.9,99.1,52.0,4.4725,51.267445,-4.7275,0.0,43.200005,1.6124516,1.4035668
2024-01-13 20:00:00+00:00,39.8,24.7,785.0,35.8,82.7,59.0,-0.3775,68.717354,-5.4275,0.0,40.800003,2.758623,4.614109
2024-01-13 21:00:00+00:00,37.5,23.2,683.0,30.1,71.6,64.0,5.8225,42.940765,-5.8275,0.0,90.00001,1.118034,2.059126
2024-01-13 22:00:00+00:00,37.5,23.2,641.0,28.8,68.4,64.0,-0.4275,68.186874,-5.5775,0.0,38.100002,2.8017852,3.9698865
2024-01-13 23:00:00+00:00,39.6,24.6,647.0,30.0,70.7,62.0,5.4225,46.03052,-5.2775,0.0,60.6,0.89442724,1.5
2024-01-14 00:00:00+00:00,34.8,21.4,642.0,28.0,52.7,63.0,3.8225002,52.85367,-4.9275,0.0,57.0,1.8439089,1.8867962
2024-01-14 01:00:00+00:00,34.5,21.5,772.0,31.3,61.7,60.0,7.9224997,41.805126,-4.2775,0.0,60.600002,1.7029387,2.1023796
2024-01-14 02:00:00+00:00,42.1,27.1,957.0,35.9,74.0,56.0,3.9724998,51.12614,-5.2275,0.0,0.0,1.7,2.6400757
2024-01-14 03:00:00+00:00,51.6,33.6,1139.0,39.1,82.7,55.0,1.7725,57.304577,-5.7775,0.0,3.9,3.2,5.3263493
2024-01-14 04:00:00+00:00,58.0,38.2,1341.0,40.0,84.5,59.0,2.8225,63.95495,-3.3274999,0.0,17.7,1.9416487,3.088689
2024-01-14 05:00:00+00:00,63.6,42.1,1540.0,39.6,82.6,66.0,7.6225,39.268,-5.3775,0.0,27.300001,1.4866068,2.529822
2024-01-14 06:00:00+00:00,68.5,45.5,1603.0,38.2,79.5,72.0,9.7225,32.67543,-5.9275,0.0,26.7,1.2369317,1.9104972
2024-01-14 07:00:00+00:00,51.7,33.8,1392.0,33.9,71.0,78.0,5.9725,59.04541,-1.4275,0.0,26.1,2.7073975,2.6683328
2024-01-14 08:00:00+00:00,36.9,23.6,1045.0,28.6,61.2,83.0,9.5725,44.37631,-1.9775,0.0,30.000002,0.9433981,0.36055514
2024-01-14 09:00:00+00:00,41.4,26.9,849.0,28.2,65.1,83.0,9.1725,45.084347,-2.1275,0.0,59.4,1.9313208,2.4698179
2024-01-14 10:00:00+00:00,51.5,34.0,988.0,38.5,98.4,74.0,6.1725,56.340836,-1.8774999,0.0,87.600006,1.2041595,1.746425
2024-01-14 11:00:00+00:00,65.9,44.1,1278.0,53.9,145.3,59.0,7.2225,52.228085,-1.9275,0.0,32.7,0.36055514,0.6324555
2024-01-14 12:00:00+00:00,69.6,45.5,1332.0,58.5,143.7,60.0,5.7225,57.4812,-2.0275,0.0,48.0,2.2,2.0223749
2024-01-14 13:00:00+00:00,66.1,43.2,1238.0,53.7,133.9,55.0,-0.32750002,81.688484,-3.0774999,0.0,30.000002,2.4186773,3.1575305
2024-01-14 14:00:00+00:00,59.0,37.7,1105.0,47.0,119.8,47.0,0.3225,82.38423,-2.3274999,0.0,30.600002,2.7166157,5.921149
2024-01-14 15:00:00+00:00,55.8,34.5,981.0,41.0,105.8,43.0,-2.0275,93.90332,-2.8775,0.0,41.7,2.0223749,4.501111
2024-01-14 16:00:00+00:00,52.3,32.0,887.0,36.8,93.4,44.0,-3.8775,98.88225,-4.0275,0.0,100.0,1.7029387,3.0066593
2024-01-14 17:00:00+00:00,40.4,24.7,802.0,33.3,81.0,47.0,-3.0275,100.0,-3.0275,0.2,100.0,1.603122,1.3038404
2024-01-14 18:00:00+00:00,16.9,10.2,707.0,29.6,68.1,51.0,-3.1275,100.0,-3.1275,0.5,100.0,0.7,1.2806249
2024-01-14 19:00:00+00:00,9.3,5.0,582.0,24.8,52.9,54.0,-3.4775,99.62742,-3.5275,0.2,100.0,0.6324555,0.44721362
2024-01-14 20:00:00+00:00,9.1,4.6,446.0,19.9,37.2,58.0,-4.0775,99.99999,-4.0775,0.5,100.0,0.6324555,0.94868326
2024-01-14 21:00:00+00:00,9.6,4.8,345.0,16.2,25.8,60.0,-4.4275,98.50532,-4.6275,0.5,100.0,0.28284273,0.1
2024-01-14 22:00:00+00:00,9.8,4.8,296.0,14.6,20.9,61.0,-5.9775,99.24036,-6.0775,0.5,100.0,2.1023796,3.1622775
2024-01-14 23:00:00+00:00,10.2,4.9,280.0,14.3,20.3,60.0,-4.8775,88.20763,-6.5275,0.2,100.0,1.360147,1.8788295
2024-01-15 00:00:00+00:00,11.5,5.7,334.0,15.9,23.3,61.0,-5.5775,93.725235,-6.4275,0.1,100.0,2.8231187,4.992995
2024-01-15 01:00:00+00:00,12.7,6.4,386.0,17.9,32.8,59.0,-4.3775,95.577194,-4.9775,0.3,100.0,2.404163,2.9154758
2024-01-15 02:00:00+00:00,15.7,8.4,458.0,20.6,46.0,56.0,-4.4775,94.85302,-5.1775,0.1,100.0,2.9410882,4.2720017
2024-01-15 03:00:00+00:00,18.9,10.7,510.0,22.2,55.6,55.0,-4.8775,94.47653,-5.6275,0.0,100.0,1.5652475,3.1906114
2024-01-15 04:00:00+00:00,21.7,12.5,525.0,21.3,58.4,57.0,-4.0275,87.95146,-5.7275,0.0,100.0,0.6324555,1.2
2024-01-15 05:00:00+00:00,22.0,12.7,522.0,19.2,57.7,61.0,-3.0774999,86.72127,-4.9775,0.0,100.0,3.238827,3.4132097
2024-01-15 06:00:00+00:00,21.5,12.1,511.0,18.0,56.5,64.0,-5.3275,100.0,-5.3275,0.0,100.0,3.354102,4.830114
2024-01-15 07:00:00+00:00,19.7,11.0,492.0,18.2,55.5,64.0,-5.1775,96.277565,-5.6775,0.0,100.0,0.14142136,0.6708204
2024-01-15 08:00:00+00:00,18.2,10.1,467.0,19.2,54.1,62.0,-3.3775,87.68053,-5.1275,0.0,100.0,0.98488575,0.94868326
2024-01-15 09:00:00+00:00,16.8,9.6,453.0,21.3,53.5,59.0,-4.3775,95.21661,-5.0275,0.0,100.0,3.2557642,5.020956
2024-01-15 10:00:00+00:00,14.7,8.9,456.0,25.2,53.7,53.0,-5.0775,96.64695,-5.5275,0.1,100.0,2.1954498,3.2649655
2024-01-15 11:00:00+00:00,14.5,8.9,469.0,30.3,54.8,46.0,-4.0275,87.61754,-5.7775,0.2,100.0,0.98488575,1.5524175
2024-01-15 12:00:00+00:00,19.8,10.9,449.0,28.9,45.8,51.0,-4.1775002,91.68998,-5.3275,0.1,100.0,2.3259406,2.5495098
2024-01-15 13:00:00+00:00,19.8,11.1,492.0,30.3,51.7,49.0,-5.0275,90.24316,-6.3775,0.3,100.0,2.408319,2.5019991
2024-01-15 14:00:00+00:00,19.0,10.7,552.0,32.1,59.8,47.0,-6.4275,96.23884,-6.9275,0.2,100.0,2.9,4.20119
2024-01-15 15:00:00+00:00,17.8,10.6,599.0,33.4,66.1,45.0,-6.8775,95.854294,-7.4275,0.1,100.0,1.6278821,2.5
2024-01-15 16:00:00+00:00,15.2,9.8,624.0,33.6,69.4,45.0,-6.8275,89.40385,-8.2775,0.0,100.0,1.2529964,2.1377556
2024-01-15 17:00:00+00:00,15.7,10.5,636.0,33.2,70.8,45.0,-6.1275,85.732605,-8.127501,0.0,100.0,1.0,1.4866068
2024-01-15 18:00:00+00:00,16.8,11.3,631.0,32.8,69.5,46.0,-7.6775,97.32591,-8.0275,0.1,100.0,4.3011627,6.0083275
2024-01-15 19:00:00+00:00,15.8,10.6,597.0,32.4,63.5,47.0,-8.127501,96.93763,-8.5275,0.0,95.100006,1.3601471,2.7018514
2024-01-15 20:00:00+00:00,15.4,10.3,546.0,31.8,54.8,48.0,-6.5775,84.68585,-8.7275,0.0,100.0,1.1661904,2.2203603
2024-01-15 21:00:00+00:00,15.1,10.1,508.0,31.5,48.6,49.0,-6.1275,85.06941,-8.2275,0.0,100.0,3.0528674,3.1622775
2024-01-15 22:00:00+00:00,15.1,10.0,481.0,31.6,44.8,50.0,-7.4275,95.835304,-7.9775,0.0,100.0,3.2893767,4.976947
2024-01-15 23:00:00+00:00,15.9,10.5,467.0,31.9,43.6,50.0,-7.5275,95.090836,-8.1775,0.0,100.0,0.5,0.92195445
2024-01-16 00:00:00+00:00,14.1,9.5,466.0,29.4,53.3,54.0,-6.8275,88.023674,-8.4775,0.0,100.0,0.781025,2.0248458
2024-01-16 01:00:00+00:00,16.2,11.0,582.0,29.7,74.2,53.0,-7.4775,91.109375,-8.6775,0.1,100.0,0.72801095,1.3601471
2024-01-16 02:00:00+00:00,22.5,15.4,741.0,30.1,102.5,53.0,-6.9275,88.357635,-8.5275,0.0,100.0,0.98488575,1.3
2024-01-16 03:00:00+00:00,32.2,22.2,849.0,29.9,120.8,54.0,-6.3275,83.4057,-8.6775,0.0,100.0,2.2561028,2.6172504
2024-01-16 04:00:00+00:00,41.1,28.5,856.0,28.2,119.3,59.0,-7.4775,93.62674,-8.3275,0.0,100.0,3.2015622,4.491102
2024-01-16 05:00:00+00:00,32.9,22.8,813.0,25.9,107.6,65.0,-7.6275,98.84654,-7.7775,0.0,100.0,1.3928387,1.9924859
2024-01-16 06:00:00+00:00,30.3,20.9,778.0,25.4,97.2,71.0,-6.2775,93.68921,-7.1275,0.0,100.0,0.781025,1.029563
2024-01-16 07:00:00+00:00,30.4,21.0,759.0,27.5,89.8,77.0,-3.4775,78.49931,-6.6775,0.0,100.0,0.72801095,1.0770329
2024-01-16 08:00:00+00:00,30.0,20.8,749.0,31.4,83.5,83.0,-2.7275,81.04733,-5.5275,0.0,100.0,3.1780496,3.214032
2024-01-16 09:00:00+00:00,31.4,21.8,777.0,37.0,84.3,83.0,-3.9275,86.63297,-5.8275,0.0,86.1,3.3241541,4.472136
2024-01-16 10:00:00+00:00,32.5,22.6,856.0,46.1,94.2,74.0,-4.3775,85.926476,-6.3775,0.0,81.600006,2.4186773,3.8052595
2024-01-16 11:00:00+00:00,37.7,26.3,974.0,57.0,111.1,60.0,-5.6275,89.50518,-7.0775,0.0,43.8,1.2083046,3.0805843
2024-01-16 12:00:00+00:00,47.7,33.2,1038.0,55.1,122.1,48.0,-8.4775,88.56098,-10.0275,0.0,45.300003,1.4866068,1.8027756
2024-01-16 13:00:00+00:00,63.1,43.9,1168.0,54.1,144.3,46.0,-5.8275,83.14623,-8.2275,0.0,75.0,0.41231057,1.029563
2024-01-16 14:00:00+00:00,70.1,48.9,1353.0,52.8,175.7,44.0,-8.4775,86.486855,-10.3275,0.0,75.9,2.0880613,1.9104973
2024-01-16 15:00:00+00:00,69.6,48.5,1527.0,51.2,204.8,42.0,-7.5775,88.99096,-9.0775,0.0,90.0,2.376973,4.1
2024-01-16 16:00:00+00:00,69.4,48.3,1687.0,49.4,231.2,42.0,-7.9775,93.96652,-8.7775,0.0,100.0,2.0223749,3.471311
2024-01-16 17:00:00+00:00,78.0,54.4,1836.0,47.5,255.3,43.0,-7.5275,92.89834,-8.4775,0.5,80.7,0.6708204,2.529822
2024-01-16 18:00:00+00:00,85.4,59.6,1918.0,45.7,266.2,44.0,-6.9275,90.7958,-8.1775,0.0,100.0,0.5830952,0.50990194
2024-01-16 19:00:00+00:00,81.5,56.8,1896.0,44.3,257.2,44.0,-6.2775,88.76086,-7.8275,0.0,100.0,0.5830952,1.0816654
2024-01-16 20:00:00+00:00,79.6,55.6,1808.0,43.1,234.9,44.0,-5.9775,88.44546,-7.5775,0.1,100.0,0.28284273,0.41231057
2024-01-16 21:00:00+00:00,78.7,54.9,1705.0,42.1,209.0,44.0,-6.0775,87.415764,-7.8275,0.2,100.0,1.868154,2.2135942
2024-01-16 22:00:00+00:00,71.2,49.8,1580.0,41.3,175.5,44.0,-6.2775,89.45046,-7.7275,0.4,100.0,1.9646883,2.34094
2024-01-16 23:00:00+00:00,64.0,44.7,1441.0,40.6,138.2,43.0,-6.4275,90.13294,-7.7775,0.4,100.0,1.7262677,2.280351
2024-01-17 00:00:00+00:00,51.2,35.9,1155.0,37.4,140.1,45.0,-6.3275,90.140884,-7.6775,0.6,100.0,0.8544004,1.0049876
2024-01-17 01:00:00+00:00,50.1,35.0,1225.0,36.7,153.1,43.0,-7.1775,91.131004,-8.3775,0.7,91.5,1.8,2.4020824
2024-01-17 02:00:00+00:00,55.9,39.1,1318.0,35.7,170.2,42.0,-8.0775,91.78225,-9.1775,0.3,100.0,1.5652475,2.2472203
2024-01-17 03:00:00+00:00,56.3,39.5,1362.0,35.1,177.1,45.0,-8.2775,91.05133,-9.4775,0.1,100.0,1.17047,1.6155494
2024-01-17 04:00:00+00:00,64.0,44.8,1315.0,35.4,165.1,56.0,-7.5775,87.60783,-9.2775,0.1,100.0,0.86023253,1.3038405
2024-01-17 05:00:00+00:00,58.1,40.6,1218.0,36.0,142.9,72.0,-7.1775,84.946205,-9.2775,0.0,100.0,0.92195445,1.0630146
2024-01-17 06:00:00+00:00,47.6,33.3,1126.0,36.3,122.6,88.0,-6.9775,87.32565,-8.7275,0.0,88.2,1.9104973,1.9313208
2024-01-17 07:00:00+00:00,44.6,31.2,1037.0,34.8,105.1,108.0,-7.1275,92.921585,-8.0775,0.0,50.100002,2.3194828,2.9732137
2024-01-17 08:00:00+00:00,43.4,30.4,952.0,32.9,89.4,128.0,-7.0775,94.01113,-7.8775,0.0,44.1,2.2561028,2.9068882
2024-01-17 09:00:00+00:00,42.8,29.9,930.0,34.4,84.6,137.0,-6.9275,91.50334,-8.0775,0.0,71.1,1.9313208,2.385372
2024-01-17 10:00:00+00:00,42.3,29.5,1021.0,42.4,98.7,126.0,-6.8275,88.36693,-8.4275,0.0,69.299995,1.1401755,1.8601075
2024-01-17 11:00:00+00:00,49.8,34.8,1174.0,53.8,123.7,103.0,-7.0775,85.96136,-9.0275,0.0,21.599998,1.3892444,1.9849433
2024-01-17 12:00:00+00:00,57.7,40.4,1206.0,58.7,138.8,78.0,-7.8275,87.23968,-9.5775,0.0,22.5,2.2561028,2.5
2024-01-17 13:00:00+00:00,63.3,44.2,1244.0,60.1,146.9,66.0,-8.7275,86.803215,-10.5275,0.0,39.6,1.9697715,2.2847319
2024-01-17 14:00:00+00:00,61.0,42.6,1294.0,62.0,157.8,50.0,-14.3775,90.589775,-15.5775,0.0,87.299995,3.5,3.306055
2024-01-17 15:00:00+00:00,59.8,41.7,1310.0,62.3,163.3,38.0,-14.1775,89.118835,-15.5775,0.0,90.0,2.3537204,2.9017239
2024-01-17 16:00:00+00:00,57.3,39.9,1273.0,60.2,160.2,34.0,-13.5775,83.12198,-15.8275,0.0,74.7,1.1401755,0.7615773
2024-01-17 17:00:00+00:00,56.9,39.6,1202.0,56.5,151.7,35.0,-9.7275,68.279854,-14.4775,0.0,63.899998,0.7615773,0.64031243
2024-01-17 18:00:00+00:00,50.8,35.2,1115.0,52.3,139.8,38.0,-10.1275,65.43497,-15.3775,0.0,62.1,2.630589,1.9235384
2024-01-17 19:00:00+00:00,44.8,30.9,1007.0,47.6,124.3,43.0,-14.0775,76.706795,-17.2775,0.0,63.0,3.0016663,3.640055
2024-01-17 20:00:00+00:00,40.9,28.0,882.0,42.2,105.3,50.0,-14.6275,79.90481,-17.327501,0.0,63.899998,2.408319,3.3136082
2024-01-17 21:00:00+00:00,36.2,24.7,771.0,36.9,85.0,58.0,-15.3775,77.78279,-18.3775,0.0,53.1,1.7,1.8027756
2024-01-17 22:00:00+00:00,32.5,22.0,663.0,30.8,59.8,67.0,-9.7275,57.387394,-16.577501,0.0,53.1,0.92195445,0.64031243
2024-01-17 23:00:00+00:00,29.2,19.7,569.0,24.7,33.3,76.0,-14.1775,70.17696,-18.427502,0.0,56.699997,3.6496572,4.0792155
2024-01-18 00:00:00+00:00,27.4,18.7,569.0,21.0,12.9,80.0,-16.077501,79.67401,-18.7775,0.0,61.199997,3.3734255,4.2107005
2024-01-18 01:00:00+00:00,26.8,18.4,680.0,25.1,21.7,77.0,-15.2775,74.563515,-18.7775,0.0,66.6,1.555635,2.8160255
2024-01-18 02:00:00+00:00,34.5,23.9,838.0,30.7,34.3,73.0,-9.5275,52.165287,-17.5275,0.0,62.1,0.98488575,1.2206556
2024-01-18 03:00:00+00:00,43.7,30.5,995.0,35.1,46.2,72.0,-11.4275,67.3301,-16.2775,0.0,80.1,3.008322,5.770615
2024-01-18 04:00:00+00:00,50.1,34.9,1177.0,37.4,57.8,78.0,-11.2775,80.09627,-14.0275,0.0,84.6,1.8027756,3.765634
2024-01-18 05:00:00+00:00,55.1,38.5,1359.0,38.5,68.9,87.0,-8.3775,75.24623,-11.9775,0.0,73.799995,1.8027756,3.130495
2024-01-18 06:00:00+00:00,59.3,41.3,1413.0,37.6,74.0,96.0,-5.3275,67.36219,-10.4275,0.0,80.1,0.7,0.9433981
2024-01-18 07:00:00+00:00,31.9,22.2,1224.0,33.0,67.6,106.0,-4.7275,80.75906,-7.5275,0.0,90.0,4.4922156,4.6872168
2024-01-18 08:00:00+00:00,30.6,21.3,908.0,26.4,55.3,116.0,-6.8775,91.15255,-8.0775,0.0,60.3,3.6687872,4.341659
2024-01-18 09:00:00+00:00,30.2,20.9,682.0,22.9,48.9,119.0,-7.0275,94.37817,-7.7775,0.0,39.6,1.4035668,2.0223749
2024-01-18 10:00:00+00:00,36.4,25.3,642.0,25.1,56.0,110.0,-6.2775,85.71581,-8.2775,0.0,50.399998,0.9433981,1.6278821
2024-01-18 11:00:00+00:00,35.6,24.7,692.0,30.4,68.9,94.0,-4.8775,69.07684,-9.6775,0.0,36.899998,0.72801095,0.86023253
2024-01-18 12:00:00+00:00,38.1,26.2,749.0,33.4,74.0,89.0,-9.9775,75.869286,-13.4275,0.0,52.199997,3.224903,2.0615528
2024-01-18 13:00:00+00:00,36.8,25.3,761.0,34.2,72.6,79.0,-9.4775,76.576324,-12.8275,0.0,87.299995,3.7161808,3.8327537
2024-01-18 14:00:00+00:00,36.4,25.1,779.0,35.3,70.2,64.0,-10.8775,84.50007,-12.9775,0.0,90.0,3.1320918,3.8639357
2024-01-18 15:00:00+00:00,36.7,25.4,812.0,36.5,65.7,53.0,-9.2275,83.02688,-11.5775,0.0,89.1,0.9433981,1.0630146
2024-01-18 16:00:00+00:00,42.4,29.4,889.0,38.6,57.9,47.0,-9.2275,75.393295,-12.7775,0.0,78.299995,1.6401219,2.0
2024-01-18 17:00:00+00:00,28.4,19.6,979.0,40.8,48.0,45.0,-5.0775,56.342342,-12.4275,0.0,76.5,0.7211103,0.41231057
2024-01-18 18:00:00+00:00,20.0,13.8,999.0,40.6,38.2,46.0,-4.7275,55.987225,-12.1775,0.0,79.2,3.1400635,2.886174
2024-01-18 19:00:00+00:00,16.2,11.0,887.0,36.2,28.5,53.0,-6.9775,64.603836,-12.5275,0.0,76.5,3.0149627,3.436568
2024-01-18 20:00:00+00:00,18.7,12.5,704.0,29.4,19.0,63.0,-6.0275,61.293438,-12.2775,0.0,61.199997,1.8248286,2.0024984
2024-01-18 21:00:00+00:00,19.6,13.0,553.0,23.6,12.4,72.0,-5.5275,57.8292,-12.5275,0.0,54.0,0.6708204,0.8062258
2024-01-18 22:00:00+00:00,20.4,13.4,455.0,19.4,9.2,78.0,-5.8775,52.15519,-14.1275,0.0,36.0,0.92195445,1.0
2024-01-18 23:00:00+00:00,21.1,13.7,389.0,16.3,8.9,82.0,-4.4775,43.390728,-15.0775,0.0,29.699999,0.86023253,1.0049876
2024-01-19 00:00:00+00:00,19.0,12.5,383.0,14.6,11.2,82.0,-4.1275,39.230747,-15.9775,0.0,20.699999,0.8062258,0.8544004
2024-01-19 01:00:00+00:00,21.7,14.4,522.0,20.0,20.8,77.0,-3.4775,31.600376,-17.9775,0.0,33.899998,1.6124516,1.2041595
2024-01-19 02:00:00+00:00,32.2,21.9,720.0,27.6,34.3,69.0,-3.1775,28.143726,-19.077501,0.0,21.3,1.7262677,1.6401219
2024-01-19 03:00:00+00:00,43.8,30.0,915.0,33.5,45.5,66.0,-2.7775,24.858244,-20.177502,0.0,18.0,1.5297059,1.3453624
2024-01-19 04:00:00+00:00,51.3,35.4,1126.0,36.4,51.6,70.0,-2.7275,30.011816,-17.927502,0.0,5.3999996,1.7,1.7204651
2024-01-19 05:00:00+00:00,56.8,39.3,1333.0,37.8,55.5,77.0,-0.47750002,47.543446,-10.2775,0.0,26.7,1.2806249,2.6172504
2024-01-19 06:00:00+00:00,62.9,43.4,1414.0,38.0,59.8,85.0,-0.027500004,55.95249,-7.7775,0.0,31.2,2.2135942,3.3286633
2024-01-19 07:00:00+00:00,62.4,43.1,1245.0,35.7,63.6,95.0,-0.2775,64.18884,-6.2275,0.0,30.9,1.8439089,2.4839485
2024-01-19 08:00:00+00:00,36.8,25.0,949.0,32.2,67.8,107.0,0.1725,67.291245,-5.1775,0.0,33.9,1.7117243,2.2825425
2024-01-19 09:00:00+00:00,40.3,27.4,777.0,32.7,77.9,110.0,0.022499993,70.645546,-4.6775,0.0,88.8,0.8062258,1.3928387
2024-01-19 10:00:00+00:00,45.8,31.2,847.0,40.7,97.0,100.0,-0.0775,78.445786,-3.3775,0.0,89.4,0.60827625,1.0198039
2024-01-19 11:00:00+00:00,55.9,38.2,1040.0,52.7,122.1,82.0,-2.0775,80.52897,-4.9775,0.0,87.3,2.376973,4.3416586
2024-01-19 12:00:00+00:00,65.0,44.6,1237.0,58.7,138.4,72.0,-5.0775,85.19117,-7.1775,0.0,89.4,1.868154,3.4713109
2024-01-19 13:00:00+00:00,65.0,44.5,1333.0,62.1,156.2,63.0,-3.2275,76.460846,-6.7775,0.0,74.4,1.8027756,3.3941126
2024-01-19 14:00:00+00:00,69.8,47.8,1460.0,66.6,180.0,51.0,-4.2775,69.75003,-8.9775,0.0,86.100006,3.1622775,4.356604
2024-01-19 15:00:00+00:00,75.9,51.9,1528.0,68.6,191.8,42.0,0.12249999,51.00902,-8.8275,0.0,3.6000001,2.2472205,3.51141
2024-01-19 16:00:00+00:00,75.9,52.0,1499.0,66.5,183.0,39.0,-0.2275,52.116936,-8.8775,0.0,14.400001,1.0198039,1.5033296
2024-01-19 17:00:00+00:00,72.4,49.4,1409.0,61.9,162.2,39.0,-2.3274999,55.98024,-9.9275,0.0,12.6,1.8027756,1.3601471
2024-01-19 18:00:00+00:00,61.5,41.3,1277.0,55.5,137.5,42.0,-2.1775,55.363277,-9.9275,0.0,18.0,0.22360681,0.31622776
2024-01-19 19:00:00+00:00,49.1,31.9,1077.0,46.4,107.9,48.0,-6.6275,73.5004,-10.5775,0.0,57.6,2.7166157,3.206244
2024-01-19 20:00:00+00:00,43.1,27.1,834.0,35.5,74.5,56.0,-6.6275,80.79577,-9.3775,0.0,100.0,2.0615528,2.7294688
2024-01-19 21:00:00+00:00,38.4,23.5,641.0,26.9,48.6,62.0,-5.9775,83.45059,-8.3275,0.0,100.0,1.9646883,2.6627054
2024-01-19 22:00:00+00:00,34.1,20.2,527.0,21.9,34.5,66.0,-5.1275,86.84005,-6.9775,0.1,100.0,1.3453624,1.5033296
2024-01-19 23:00:00+00:00,30.7,17.7,463.0,19.1,28.0,67.0,-4.7775,88.89421,-6.3275,0.2,100.0,1.0049876,1.8027756
2024-01-20 00:00:00+00:00,35.3,21.1,599.0,26.4,50.5,60.0,-4.5775,89.93487,-5.9775,0.1,100.0,1.4035668,2.5179358
2024-01-20 01:00:00+00:00,31.2,18.5,659.0,28.1,55.9,56.0,-4.1275,87.27477,-5.9275,1.1,53.1,2.209072,3.9115217
2024-01-20 02:00:00+00:00,29.6,18.3,741.0,30.3,63.2,51.0,-4.5775,87.563866,-6.3275,0.4,62.1,2.4698176,5.0249376
2024-01-20 03:00:00+00:00,28.9,18.6,798.0,30.8,68.3,51.0,-6.0775,93.69954,-6.9275,0.2,100.0,2.0808651,4.3863425
2024-01-20 04:00:00+00:00,30.6,20.2,810.0,28.0,69.2,59.0,-6.2275,95.87657,-6.7775,0.1,100.0,2.7802877,4.263801
2024-01-20 05:00:00+00:00,34.5,23.1,797.0,23.6,67.7,71.0,-5.7775,93.35647,-6.6775,0.1,100.0,2.8844411,4.060788
2024-01-20 06:00:00+00:00,26.6,17.7,769.0,20.4,65.3,82.0,-6.3775,95.50376,-6.9775,0.0,100.0,2.404163,2.9410884
2024-01-20 07:00:00+00:00,24.7,16.5,708.0,18.8,60.0,90.0,-6.3275,95.13933,-6.9775,0.0,100.0,2.147091,2.3430748
2024-01-20 08:00:00+00:00,23.5,15.7,631.0,18.4,53.7,96.0,-6.1275,92.97917,-7.0775,0.1,100.0,2.6925824,3.2015622
2024-01-20 09:00:00+00:00,22.1,14.7,604.0,20.9,53.8,97.0,-5.8775,92.63711,-6.8775,0.0,100.0,2.751363,3.275668
2024-01-20 10:00:00+00:00,22.9,15.4,648.0,28.4,61.9,89.0,-6.5775,91.52743,-7.7275,0.0,100.0,2.7294688,3.1384711
2024-01-20 11:00:00+00:00,25.7,17.3,742.0,38.8,76.4,75.0,-7.6275,92.89251,-8.5775,0.1,100.0,2.6172504,3.1016126
2024-01-20 12:00:00+00:00,35.2,24.2,853.0,43.0,101.1,62.0,-8.4275,93.210495,-9.3275,0.0,100.0,1.603122,2.3086793
2024-01-20 13:00:00+00:00,51.0,35.3,1024.0,46.9,129.7,57.0,-9.2775,92.4293,-10.2775,0.0,100.0,1.264911,1.8867962
2024-01-20 14:00:00+00:00,57.9,40.0,1257.0,52.1,168.7,50.0,-9.3775,89.53853,-10.7775,0.0,100.0,1.3152945,2.6000001
2024-01-20 15:00:00+00:00,61.7,42.7,1410.0,55.5,194.9,45.0,-10.9275,89.04655,-12.3775,0.0,100.0,1.5297059,1.9313208
2024-01-20 16:00:00+00:00,58.8,40.6,1412.0,55.2,197.2,44.0,-10.1275,88.40762,-11.6775,0.0,100.0,2.408319,2.9
2024-01-20 17:00:00+00:00,56.6,39.1,1334.0,53.1,186.8,44.0,-10.5275,87.311264,-12.2275,0.0,100.0,2.0024984,3.206244
2024-01-20 18:00:00+00:00,54.5,37.7,1246.0,50.9,174.0,45.0,-11.0275,87.25997,-12.7275,0.0,100.0,1.2083046,2.5179358
2024-01-20 19:00:00+00:00,51.1,35.4,1163.0,49.4,160.8,46.0,-10.7775,85.19821,-12.7775,0.0,100.0,1.2369317,1.360147
2024-01-20 20:00:00+00:00,47.3,32.7,1070.0,47.8,145.4,47.0,-10.7775,82.819275,-13.1275,0.0,100.0,1.2165525,0.92195445
2024-01-20 21:00:00+00:00,44.8,31.0,995.0,46.3,132.3,48.0,-10.6775,80.842445,-13.3275,0.0,100.0,1.2083046,0.8544004
2024-01-20 22:00:00+00:00,43.7,30.0,935.0,44.9,120.7,48.0,-8.7275,74.57891,-12.4275,0.0,100.0,0.50990194,0.1
2024-01-20 23:00:00+00:00,44.2,30.4,893.0,43.5,111.5,48.0,-10.3775,81.21507,-12.9775,0.0,100.0,1.8357561,1.5
